"","species","parameter","Draw","Chain","estimate","par","plant","Yobs","Model","Hummingbird"
"1745",4,"E[19]",2,2,0.299302190559904,"E",7,0,"N-mixture","Violet-tailed Sylph"
"1746",4,"E[19]",3,2,0,"E",7,0,"N-mixture","Violet-tailed Sylph"
"1747",4,"E[19]",4,2,0.652545312892917,"E",7,0,"N-mixture","Violet-tailed Sylph"
"1748",4,"E[19]",5,2,0.415765479853217,"E",7,0,"N-mixture","Violet-tailed Sylph"
"1749",4,"E[19]",6,2,0,"E",7,0,"N-mixture","Violet-tailed Sylph"
"1750",4,"E[19]",7,2,0.88617980760633,"E",7,0,"N-mixture","Violet-tailed Sylph"
"1751",4,"ynew[32]",1,1,1,"ynew",1,1,"N-mixture","Violet-tailed Sylph"
"1752",4,"ynew[32]",2,1,1,"ynew",1,1,"N-mixture","Violet-tailed Sylph"
"1753",4,"ynew[32]",3,1,1,"ynew",1,1,"N-mixture","Violet-tailed Sylph"
"1754",4,"ynew[32]",4,1,0,"ynew",1,1,"N-mixture","Violet-tailed Sylph"
"1755",4,"ynew[32]",5,1,1,"ynew",1,1,"N-mixture","Violet-tailed Sylph"
"1756",4,"ynew[32]",6,1,1,"ynew",1,1,"N-mixture","Violet-tailed Sylph"
"1757",4,"ynew[32]",7,1,1,"ynew",1,1,"N-mixture","Violet-tailed Sylph"
"1758",4,"ynew[32]",1,2,2,"ynew",1,1,"N-mixture","Violet-tailed Sylph"
"1759",4,"ynew[32]",2,2,1,"ynew",1,1,"N-mixture","Violet-tailed Sylph"
"1760",4,"ynew[32]",3,2,2,"ynew",1,1,"N-mixture","Violet-tailed Sylph"
"1761",4,"ynew[32]",4,2,0,"ynew",1,1,"N-mixture","Violet-tailed Sylph"
"1762",4,"ynew[32]",5,2,1,"ynew",1,1,"N-mixture","Violet-tailed Sylph"
"1763",4,"ynew[32]",6,2,1,"ynew",1,1,"N-mixture","Violet-tailed Sylph"
"1764",4,"ynew[32]",7,2,1,"ynew",1,1,"N-mixture","Violet-tailed Sylph"
"1765",4,"ynew[57]",1,1,3,"ynew",18,2,"N-mixture","Violet-tailed Sylph"
"1766",4,"ynew[57]",2,1,2,"ynew",18,2,"N-mixture","Violet-tailed Sylph"
"1767",4,"ynew[57]",3,1,1,"ynew",18,2,"N-mixture","Violet-tailed Sylph"
"1768",4,"ynew[57]",4,1,2,"ynew",18,2,"N-mixture","Violet-tailed Sylph"
"1769",4,"ynew[57]",5,1,3,"ynew",18,2,"N-mixture","Violet-tailed Sylph"
"1770",4,"ynew[57]",6,1,2,"ynew",18,2,"N-mixture","Violet-tailed Sylph"
"1771",4,"ynew[57]",7,1,2,"ynew",18,2,"N-mixture","Violet-tailed Sylph"
"1772",4,"ynew[57]",1,2,1,"ynew",18,2,"N-mixture","Violet-tailed Sylph"
"1773",4,"ynew[57]",2,2,3,"ynew",18,2,"N-mixture","Violet-tailed Sylph"
"1774",4,"ynew[57]",3,2,0,"ynew",18,2,"N-mixture","Violet-tailed Sylph"
"1775",4,"ynew[57]",4,2,0,"ynew",18,2,"N-mixture","Violet-tailed Sylph"
"1776",4,"ynew[57]",5,2,1,"ynew",18,2,"N-mixture","Violet-tailed Sylph"
"1777",4,"ynew[57]",6,2,4,"ynew",18,2,"N-mixture","Violet-tailed Sylph"
"1778",4,"ynew[57]",7,2,2,"ynew",18,2,"N-mixture","Violet-tailed Sylph"
"1779",4,"E[37]",6,1,0.0242527439483717,"E",15,2,"N-mixture","Violet-tailed Sylph"
"1780",4,"E[37]",7,1,0.0126642515661013,"E",15,2,"N-mixture","Violet-tailed Sylph"
"1781",4,"E[37]",1,2,0.034330285321063,"E",15,2,"N-mixture","Violet-tailed Sylph"
"1782",4,"E[37]",2,2,0.465883041218428,"E",15,2,"N-mixture","Violet-tailed Sylph"
"1783",4,"E[37]",3,2,0.00199530337198984,"E",15,2,"N-mixture","Violet-tailed Sylph"
"1784",4,"E[37]",4,2,0.138872439818277,"E",15,2,"N-mixture","Violet-tailed Sylph"
"1785",4,"E[37]",5,2,0.00613390476834178,"E",15,2,"N-mixture","Violet-tailed Sylph"
"1786",4,"E[37]",6,2,0.0165864333768718,"E",15,2,"N-mixture","Violet-tailed Sylph"
"1787",4,"E[37]",7,2,0.329060980798698,"E",15,2,"N-mixture","Violet-tailed Sylph"
"1788",4,"ynew[19]",6,1,0,"ynew",7,0,"N-mixture","Violet-tailed Sylph"
"1789",4,"ynew[19]",7,1,0,"ynew",7,0,"N-mixture","Violet-tailed Sylph"
"1790",4,"ynew[19]",1,2,0,"ynew",7,0,"N-mixture","Violet-tailed Sylph"
"1791",4,"ynew[19]",2,2,0,"ynew",7,0,"N-mixture","Violet-tailed Sylph"
"1792",4,"ynew[19]",3,2,0,"ynew",7,0,"N-mixture","Violet-tailed Sylph"
"1793",4,"ynew[59]",1,1,3,"ynew",6,1,"N-mixture","Violet-tailed Sylph"
"1794",4,"ynew[59]",2,1,1,"ynew",6,1,"N-mixture","Violet-tailed Sylph"
"1795",4,"ynew[59]",3,1,1,"ynew",6,1,"N-mixture","Violet-tailed Sylph"
"1796",4,"ynew[59]",4,1,3,"ynew",6,1,"N-mixture","Violet-tailed Sylph"
"1797",4,"ynew[59]",5,1,1,"ynew",6,1,"N-mixture","Violet-tailed Sylph"
"1798",4,"ynew[59]",6,1,1,"ynew",6,1,"N-mixture","Violet-tailed Sylph"
"1799",4,"ynew[59]",7,1,1,"ynew",6,1,"N-mixture","Violet-tailed Sylph"
"1800",4,"ynew[59]",1,2,1,"ynew",6,1,"N-mixture","Violet-tailed Sylph"
"1801",4,"ynew[59]",2,2,1,"ynew",6,1,"N-mixture","Violet-tailed Sylph"
"1802",4,"ynew[59]",3,2,1,"ynew",6,1,"N-mixture","Violet-tailed Sylph"
"1803",4,"ynew[59]",4,2,1,"ynew",6,1,"N-mixture","Violet-tailed Sylph"
"1804",4,"ynew[59]",5,2,0,"ynew",6,1,"N-mixture","Violet-tailed Sylph"
"1805",4,"ynew[59]",6,2,4,"ynew",6,1,"N-mixture","Violet-tailed Sylph"
"1806",4,"ynew[59]",7,2,1,"ynew",6,1,"N-mixture","Violet-tailed Sylph"
"1807",4,"ynew[36]",1,1,0,"ynew",5,1,"N-mixture","Violet-tailed Sylph"
"1808",4,"ynew[36]",2,1,1,"ynew",5,1,"N-mixture","Violet-tailed Sylph"
"1809",4,"ynew[36]",3,1,2,"ynew",5,1,"N-mixture","Violet-tailed Sylph"
"1810",4,"ynew[36]",4,1,2,"ynew",5,1,"N-mixture","Violet-tailed Sylph"
"1811",4,"ynew[36]",5,1,1,"ynew",5,1,"N-mixture","Violet-tailed Sylph"
"1812",4,"ynew[36]",6,1,1,"ynew",5,1,"N-mixture","Violet-tailed Sylph"
"1813",4,"ynew[36]",7,1,1,"ynew",5,1,"N-mixture","Violet-tailed Sylph"
"1814",4,"ynew[36]",1,2,1,"ynew",5,1,"N-mixture","Violet-tailed Sylph"
"1815",4,"ynew[36]",2,2,1,"ynew",5,1,"N-mixture","Violet-tailed Sylph"
"1816",4,"ynew[36]",3,2,1,"ynew",5,1,"N-mixture","Violet-tailed Sylph"
"1817",4,"ynew[36]",4,2,3,"ynew",5,1,"N-mixture","Violet-tailed Sylph"
"1818",4,"ynew[36]",5,2,2,"ynew",5,1,"N-mixture","Violet-tailed Sylph"
"1819",4,"ynew[36]",6,2,2,"ynew",5,1,"N-mixture","Violet-tailed Sylph"
"1820",4,"ynew[36]",7,2,0,"ynew",5,1,"N-mixture","Violet-tailed Sylph"
"1821",4,"ynew[37]",1,1,2,"ynew",15,2,"N-mixture","Violet-tailed Sylph"
"1822",4,"ynew[37]",2,1,2,"ynew",15,2,"N-mixture","Violet-tailed Sylph"
"1823",4,"ynew[37]",3,1,2,"ynew",15,2,"N-mixture","Violet-tailed Sylph"
"1824",4,"ynew[37]",4,1,1,"ynew",15,2,"N-mixture","Violet-tailed Sylph"
"1825",4,"ynew[37]",5,1,1,"ynew",15,2,"N-mixture","Violet-tailed Sylph"
"1826",4,"ynew[37]",6,1,2,"ynew",15,2,"N-mixture","Violet-tailed Sylph"
"1827",4,"ynew[37]",7,1,2,"ynew",15,2,"N-mixture","Violet-tailed Sylph"
"1828",4,"ynew[37]",1,2,2,"ynew",15,2,"N-mixture","Violet-tailed Sylph"
"1829",4,"ynew[37]",2,2,1,"ynew",15,2,"N-mixture","Violet-tailed Sylph"
"1830",4,"ynew[37]",3,2,3,"ynew",15,2,"N-mixture","Violet-tailed Sylph"
"1831",4,"ynew[37]",4,2,0,"ynew",15,2,"N-mixture","Violet-tailed Sylph"
"1832",4,"ynew[37]",5,2,2,"ynew",15,2,"N-mixture","Violet-tailed Sylph"
"1833",4,"ynew[37]",6,2,2,"ynew",15,2,"N-mixture","Violet-tailed Sylph"
"1834",4,"ynew[37]",7,2,2,"ynew",15,2,"N-mixture","Violet-tailed Sylph"
"1835",4,"ynew[53]",6,1,3,"ynew",16,3,"N-mixture","Violet-tailed Sylph"
"1836",4,"ynew[53]",7,1,3,"ynew",16,3,"N-mixture","Violet-tailed Sylph"
"1837",4,"ynew[53]",1,2,3,"ynew",16,3,"N-mixture","Violet-tailed Sylph"
"1838",4,"ynew[53]",2,2,2,"ynew",16,3,"N-mixture","Violet-tailed Sylph"
"1839",4,"ynew[53]",3,2,1,"ynew",16,3,"N-mixture","Violet-tailed Sylph"
"1840",4,"ynew[53]",4,2,1,"ynew",16,3,"N-mixture","Violet-tailed Sylph"
"1841",4,"ynew[53]",5,2,2,"ynew",16,3,"N-mixture","Violet-tailed Sylph"
"1842",4,"ynew[53]",6,2,3,"ynew",16,3,"N-mixture","Violet-tailed Sylph"
"1843",4,"ynew[53]",7,2,1,"ynew",16,3,"N-mixture","Violet-tailed Sylph"
"1844",4,"E[9]",1,1,0.0442137404704466,"E",12,2,"N-mixture","Violet-tailed Sylph"
"1845",4,"E[9]",2,1,0.00882221777238075,"E",12,2,"N-mixture","Violet-tailed Sylph"
"1846",4,"E[9]",3,1,0.19228278947842,"E",12,2,"N-mixture","Violet-tailed Sylph"
"1847",4,"E[9]",4,1,0.000607423006424243,"E",12,2,"N-mixture","Violet-tailed Sylph"
"1848",4,"E[9]",5,1,0.28046398085321,"E",12,2,"N-mixture","Violet-tailed Sylph"
"1849",4,"ynew[15]",1,1,2,"ynew",20,1,"N-mixture","Violet-tailed Sylph"
"1850",4,"ynew[15]",2,1,1,"ynew",20,1,"N-mixture","Violet-tailed Sylph"
"1851",4,"ynew[15]",3,1,0,"ynew",20,1,"N-mixture","Violet-tailed Sylph"
"1852",4,"ynew[15]",4,1,1,"ynew",20,1,"N-mixture","Violet-tailed Sylph"
"1853",4,"ynew[15]",5,1,0,"ynew",20,1,"N-mixture","Violet-tailed Sylph"
"1854",4,"ynew[15]",6,1,1,"ynew",20,1,"N-mixture","Violet-tailed Sylph"
"1855",4,"ynew[15]",7,1,1,"ynew",20,1,"N-mixture","Violet-tailed Sylph"
"1856",4,"ynew[15]",1,2,0,"ynew",20,1,"N-mixture","Violet-tailed Sylph"
"1857",4,"ynew[15]",2,2,2,"ynew",20,1,"N-mixture","Violet-tailed Sylph"
"1858",4,"ynew[15]",3,2,1,"ynew",20,1,"N-mixture","Violet-tailed Sylph"
"1859",4,"ynew[15]",4,2,2,"ynew",20,1,"N-mixture","Violet-tailed Sylph"
"1860",4,"ynew[15]",5,2,3,"ynew",20,1,"N-mixture","Violet-tailed Sylph"
"1861",4,"ynew[15]",6,2,1,"ynew",20,1,"N-mixture","Violet-tailed Sylph"
"1862",4,"ynew[15]",7,2,2,"ynew",20,1,"N-mixture","Violet-tailed Sylph"
"1863",4,"ynew[7]",1,1,0,"ynew",1,0,"N-mixture","Violet-tailed Sylph"
"1864",4,"ynew[7]",2,1,0,"ynew",1,0,"N-mixture","Violet-tailed Sylph"
"1865",4,"ynew[7]",3,1,0,"ynew",1,0,"N-mixture","Violet-tailed Sylph"
"1866",4,"ynew[7]",4,1,3,"ynew",1,0,"N-mixture","Violet-tailed Sylph"
"1867",4,"ynew[7]",5,1,0,"ynew",1,0,"N-mixture","Violet-tailed Sylph"
"1868",4,"ynew[7]",6,1,0,"ynew",1,0,"N-mixture","Violet-tailed Sylph"
"1869",4,"ynew[7]",7,1,0,"ynew",1,0,"N-mixture","Violet-tailed Sylph"
"1870",4,"ynew[7]",1,2,0,"ynew",1,0,"N-mixture","Violet-tailed Sylph"
"1871",4,"ynew[7]",2,2,3,"ynew",1,0,"N-mixture","Violet-tailed Sylph"
"1872",4,"ynew[7]",3,2,1,"ynew",1,0,"N-mixture","Violet-tailed Sylph"
"1873",4,"ynew[7]",4,2,2,"ynew",1,0,"N-mixture","Violet-tailed Sylph"
"1874",4,"ynew[7]",5,2,1,"ynew",1,0,"N-mixture","Violet-tailed Sylph"
"1875",4,"ynew[7]",6,2,1,"ynew",1,0,"N-mixture","Violet-tailed Sylph"
"1876",4,"ynew[7]",7,2,2,"ynew",1,0,"N-mixture","Violet-tailed Sylph"
"1877",4,"ynew[40]",1,1,0,"ynew",11,0,"N-mixture","Violet-tailed Sylph"
"1878",4,"ynew[40]",2,1,0,"ynew",11,0,"N-mixture","Violet-tailed Sylph"
"1879",4,"ynew[40]",3,1,1,"ynew",11,0,"N-mixture","Violet-tailed Sylph"
"1880",4,"ynew[40]",4,1,0,"ynew",11,0,"N-mixture","Violet-tailed Sylph"
"1881",4,"ynew[40]",5,1,0,"ynew",11,0,"N-mixture","Violet-tailed Sylph"
"1882",4,"ynew[40]",6,1,0,"ynew",11,0,"N-mixture","Violet-tailed Sylph"
"1883",4,"ynew[40]",7,1,1,"ynew",11,0,"N-mixture","Violet-tailed Sylph"
"1884",4,"ynew[40]",1,2,0,"ynew",11,0,"N-mixture","Violet-tailed Sylph"
"1885",4,"ynew[40]",2,2,1,"ynew",11,0,"N-mixture","Violet-tailed Sylph"
"1886",4,"ynew[40]",3,2,0,"ynew",11,0,"N-mixture","Violet-tailed Sylph"
"1887",4,"ynew[40]",4,2,1,"ynew",11,0,"N-mixture","Violet-tailed Sylph"
"1888",4,"ynew[40]",5,2,0,"ynew",11,0,"N-mixture","Violet-tailed Sylph"
"1889",4,"ynew[40]",6,2,1,"ynew",11,0,"N-mixture","Violet-tailed Sylph"
"1890",4,"ynew[40]",7,2,0,"ynew",11,0,"N-mixture","Violet-tailed Sylph"
"1891",4,"ynew[9]",1,1,3,"ynew",12,2,"N-mixture","Violet-tailed Sylph"
"1892",4,"ynew[9]",2,1,1,"ynew",12,2,"N-mixture","Violet-tailed Sylph"
"1893",4,"ynew[9]",3,1,2,"ynew",12,2,"N-mixture","Violet-tailed Sylph"
"1894",4,"ynew[9]",4,1,3,"ynew",12,2,"N-mixture","Violet-tailed Sylph"
"1895",4,"ynew[9]",5,1,1,"ynew",12,2,"N-mixture","Violet-tailed Sylph"
"1896",4,"ynew[9]",6,1,3,"ynew",12,2,"N-mixture","Violet-tailed Sylph"
"1897",4,"ynew[9]",7,1,2,"ynew",12,2,"N-mixture","Violet-tailed Sylph"
"1898",4,"ynew[9]",1,2,4,"ynew",12,2,"N-mixture","Violet-tailed Sylph"
"1899",4,"ynew[9]",2,2,0,"ynew",12,2,"N-mixture","Violet-tailed Sylph"
"1900",4,"ynew[9]",3,2,1,"ynew",12,2,"N-mixture","Violet-tailed Sylph"
"1901",4,"ynew[9]",4,2,1,"ynew",12,2,"N-mixture","Violet-tailed Sylph"
"1902",4,"ynew[9]",5,2,1,"ynew",12,2,"N-mixture","Violet-tailed Sylph"
"1903",4,"ynew[9]",6,2,3,"ynew",12,2,"N-mixture","Violet-tailed Sylph"
"1904",4,"ynew[9]",7,2,1,"ynew",12,2,"N-mixture","Violet-tailed Sylph"
"1905",NA,"fitnew",1,1,6.74812815036894,"fitnew",NA,NA,"N-mixture",NA
"1906",NA,"fitnew",2,1,7.20638699570294,"fitnew",NA,NA,"N-mixture",NA
"1907",NA,"fitnew",3,1,6.33569875670389,"fitnew",NA,NA,"N-mixture",NA
"1908",NA,"fitnew",4,1,13.8498756014821,"fitnew",NA,NA,"N-mixture",NA
"1909",NA,"fitnew",5,1,6.35063160054865,"fitnew",NA,NA,"N-mixture",NA
"1910",NA,"fitnew",6,1,7.46655439029466,"fitnew",NA,NA,"N-mixture",NA
"1911",NA,"fitnew",7,1,7.00382498138437,"fitnew",NA,NA,"N-mixture",NA
"1912",NA,"fitnew",1,2,12.6744349673291,"fitnew",NA,NA,"N-mixture",NA
"1913",NA,"fitnew",2,2,16.9475688573339,"fitnew",NA,NA,"N-mixture",NA
"1914",NA,"fitnew",3,2,13.8643135337103,"fitnew",NA,NA,"N-mixture",NA
"1915",NA,"fitnew",4,2,13.0171579698863,"fitnew",NA,NA,"N-mixture",NA
"1916",NA,"fitnew",5,2,12.8083198345497,"fitnew",NA,NA,"N-mixture",NA
"1917",NA,"fitnew",6,2,4.73727022925083,"fitnew",NA,NA,"N-mixture",NA
"1918",NA,"fitnew",7,2,7.73256512161927,"fitnew",NA,NA,"N-mixture",NA
"1919",NA,"beta1_mu",3,2,-0.0565242589462931,"beta1_mu",NA,NA,"N-mixture",NA
"1920",NA,"beta1_mu",4,2,0.0607590441334094,"beta1_mu",NA,NA,"N-mixture",NA
"1921",NA,"beta1_mu",5,2,-0.0765228714647032,"beta1_mu",NA,NA,"N-mixture",NA
"1922",NA,"beta1_mu",6,2,-0.1534904130959,"beta1_mu",NA,NA,"N-mixture",NA
"1923",NA,"beta1_mu",7,2,0.011873236670696,"beta1_mu",NA,NA,"N-mixture",NA
"1924",NA,"beta1_sigma",1,1,0.486768699636068,"beta1_sigma",NA,NA,"N-mixture",NA
"1925",NA,"beta1_sigma",2,1,0.208508903300224,"beta1_sigma",NA,NA,"N-mixture",NA
"1926",NA,"beta1_sigma",3,1,0.209379291641212,"beta1_sigma",NA,NA,"N-mixture",NA
"1927",NA,"beta1_sigma",4,1,0.0533171870129721,"beta1_sigma",NA,NA,"N-mixture",NA
"1928",NA,"beta1_sigma",5,1,0.0710548048366074,"beta1_sigma",NA,NA,"N-mixture",NA
"1929",NA,"beta1_sigma",6,1,0.122550952540587,"beta1_sigma",NA,NA,"N-mixture",NA
"1930",NA,"beta1_sigma",7,1,0.101371691322802,"beta1_sigma",NA,NA,"N-mixture",NA
"1931",NA,"beta1_sigma",1,2,0.103197319780483,"beta1_sigma",NA,NA,"N-mixture",NA
"1932",NA,"beta1_sigma",2,2,0.404981062546553,"beta1_sigma",NA,NA,"N-mixture",NA
"1933",NA,"beta1_sigma",3,2,0.193154687822282,"beta1_sigma",NA,NA,"N-mixture",NA
"1934",NA,"beta1_sigma",4,2,0.231545601988174,"beta1_sigma",NA,NA,"N-mixture",NA
"1935",NA,"beta1_sigma",5,2,0.0955029221401182,"beta1_sigma",NA,NA,"N-mixture",NA
"1936",NA,"beta1_sigma",6,2,0.215086331802822,"beta1_sigma",NA,NA,"N-mixture",NA
"1937",NA,"beta1_sigma",7,2,0.153017442241371,"beta1_sigma",NA,NA,"N-mixture",NA
"1938",NA,"fit",6,1,12.8233248504306,"fit",NA,NA,"N-mixture",NA
"1939",NA,"fit",7,1,10.3270168743495,"fit",NA,NA,"N-mixture",NA
"1940",NA,"fit",1,2,13.4315969359182,"fit",NA,NA,"N-mixture",NA
"1941",NA,"fit",2,2,28.5466936977882,"fit",NA,NA,"N-mixture",NA
"1942",NA,"fit",3,2,17.4833176691892,"fit",NA,NA,"N-mixture",NA
"1943",NA,"fit",4,2,21.7340547844977,"fit",NA,NA,"N-mixture",NA
"1944",NA,"fit",5,2,18.6519258369279,"fit",NA,NA,"N-mixture",NA
"1945",NA,"fit",6,2,10.641238777109,"fit",NA,NA,"N-mixture",NA
"1946",NA,"fit",7,2,11.921751574152,"fit",NA,NA,"N-mixture",NA
"1947",NA,"alpha_mu",6,2,1.00547131235347,"alpha_mu",NA,NA,"N-mixture",NA
"1948",NA,"alpha_mu",1,1,1.52304825012804,"alpha_mu",NA,NA,"N-mixture",NA
"1949",NA,"alpha_mu",2,1,1.2567633498365,"alpha_mu",NA,NA,"N-mixture",NA
"1950",NA,"alpha_mu",3,1,0.758713160847999,"alpha_mu",NA,NA,"N-mixture",NA
"1951",NA,"beta1_mu",1,1,0.0371151201410397,"beta1_mu",NA,NA,"N-mixture",NA
"1952",NA,"beta1_mu",2,1,0.105928701260278,"beta1_mu",NA,NA,"N-mixture",NA
"1953",NA,"beta1_mu",3,1,-0.0732366944867796,"beta1_mu",NA,NA,"N-mixture",NA
"1954",NA,"beta1_mu",4,1,-0.0567411539347923,"beta1_mu",NA,NA,"N-mixture",NA
"1955",NA,"beta1_mu",5,1,-0.0430679622430571,"beta1_mu",NA,NA,"N-mixture",NA
"1956",NA,"beta1_mu",6,1,-0.00858215288367254,"beta1_mu",NA,NA,"N-mixture",NA
"1957",NA,"beta1_mu",7,1,-0.0737567216583889,"beta1_mu",NA,NA,"N-mixture",NA
"1958",NA,"beta1_mu",1,2,-0.00794244028164341,"beta1_mu",NA,NA,"N-mixture",NA
"1959",NA,"beta1_mu",2,2,-0.251043379599367,"beta1_mu",NA,NA,"N-mixture",NA
"1960",NA,"alpha_mu",4,1,1.1293387068693,"alpha_mu",NA,NA,"N-mixture",NA
"1961",NA,"alpha_mu",7,2,1.05605663137597,"alpha_mu",NA,NA,"N-mixture",NA
"1962",NA,"fit",3,1,7.74145815972688,"fit",NA,NA,"N-mixture",NA
"1963",NA,"fit",4,1,19.9712373694473,"fit",NA,NA,"N-mixture",NA
"1964",NA,"alpha_mu",1,2,2.04825942896909,"alpha_mu",NA,NA,"N-mixture",NA
"1965",NA,"alpha_mu",5,1,0.88477677568862,"alpha_mu",NA,NA,"N-mixture",NA
"1966",NA,"alpha_mu",6,1,0.985373860325249,"alpha_mu",NA,NA,"N-mixture",NA
"1967",NA,"alpha_mu",7,1,0.633500783680344,"alpha_mu",NA,NA,"N-mixture",NA
"1968",NA,"alpha_mu",5,2,1.31428144685548,"alpha_mu",NA,NA,"N-mixture",NA
"1969",NA,"alpha_mu",2,2,1.59060170830746,"alpha_mu",NA,NA,"N-mixture",NA
"1970",NA,"alpha_mu",3,2,1.25473201132357,"alpha_mu",NA,NA,"N-mixture",NA
"1971",NA,"alpha_mu",4,2,1.14556832268903,"alpha_mu",NA,NA,"N-mixture",NA
"1972",NA,"fit",5,1,5.57001919733731,"fit",NA,NA,"N-mixture",NA
"1973",NA,"fit",1,1,14.6892936978644,"fit",NA,NA,"N-mixture",NA
"1974",NA,"fit",2,1,15.6710943841223,"fit",NA,NA,"N-mixture",NA
